Rainfall - (MM), Year, Statistics, Country, ISO3
61.1929, 1921, Mar Average, Haiti, HTI
112.209, 1921, Apr Average, Haiti, HTI
270.87, 1921, May Average, Haiti, HTI
126.508, 1921, Jun Average, Haiti, HTI
102.567, 1921, Jul Average, Haiti, HTI
133.276, 1921, Aug Average, Haiti, HTI
230.777, 1921, Sep Average, Haiti, HTI
192.16, 1921, Oct Average, Haiti, HTI
76.7757, 1921, Nov Average, Haiti, HTI
49.7872, 1921, Dec Average, Haiti, HTI
46.2677, 1922, Jan Average, Haiti, HTI
58.9882, 1922, Feb Average, Haiti, HTI
69.3846, 1922, Mar Average, Haiti, HTI
96.0752, 1922, Apr Average, Haiti, HTI
164.351, 1922, May Average, Haiti, HTI
140.967, 1922, Jun Average, Haiti, HTI
83.4875, 1922, Jul Average, Haiti, HTI
129.237, 1922, Aug Average, Haiti, HTI
146.183, 1922, Sep Average, Haiti, HTI
201.224, 1922, Oct Average, Haiti, HTI
74.1907, 1922, Nov Average, Haiti, HTI
43.274, 1922, Dec Average, Haiti, HTI
42.2904, 1923, Jan Average, Haiti, HTI
62.7111, 1923, Feb Average, Haiti, HTI
45.1929, 1923, Mar Average, Haiti, HTI
154.014, 1923, Apr Average, Haiti, HTI
257.483, 1923, May Average, Haiti, HTI
111.086, 1923, Jun Average, Haiti, HTI
83.958, 1923, Jul Average, Haiti, HTI
130.239, 1923, Aug Average, Haiti, HTI
122.132, 1923, Sep Average, Haiti, HTI
244.386, 1923, Oct Average, Haiti, HTI
79.8512, 1923, Nov Average, Haiti, HTI
48.2542, 1923, Dec Average, Haiti, HTI
30.6679, 1924, Jan Average, Haiti, HTI
47.9403, 1924, Feb Average, Haiti, HTI
45.0143, 1924, Mar Average, Haiti, HTI
91.7656, 1924, Apr Average, Haiti, HTI
159.909, 1924, May Average, Haiti, HTI
136.527, 1924, Jun Average, Haiti, HTI
115.072, 1924, Jul Average, Haiti, HTI
135.786, 1924, Aug Average, Haiti, HTI
252.962, 1924, Sep Average, Haiti, HTI
222.105, 1924, Oct Average, Haiti, HTI
187.259, 1924, Nov Average, Haiti, HTI
45.2337, 1924, Dec Average, Haiti, HTI
31.9151, 1925, Jan Average, Haiti, HTI
35.4996, 1925, Feb Average, Haiti, HTI
49.2378, 1925, Mar Average, Haiti, HTI
157.797, 1925, Apr Average, Haiti, HTI
198.977, 1925, May Average, Haiti, HTI
120.066, 1925, Jun Average, Haiti, HTI
106.291, 1925, Jul Average, Haiti, HTI
101.073, 1925, Aug Average, Haiti, HTI
187.322, 1925, Sep Average, Haiti, HTI
134.762, 1925, Oct Average, Haiti, HTI
130.245, 1925, Nov Average, Haiti, HTI
44.3851, 1925, Dec Average, Haiti, HTI
34.3182, 1926, Jan Average, Haiti, HTI
55.2376, 1926, Feb Average, Haiti, HTI
68.0221, 1926, Mar Average, Haiti, HTI
84.7531, 1926, Apr Average, Haiti, HTI
178.962, 1926, May Average, Haiti, HTI
113.936, 1926, Jun Average, Haiti, HTI
132.881, 1926, Jul Average, Haiti, HTI
164.219, 1926, Aug Average, Haiti, HTI
203.751, 1926, Sep Average, Haiti, HTI
162.551, 1926, Oct Average, Haiti, HTI
85.2618, 1926, Nov Average, Haiti, HTI
48.0954, 1926, Dec Average, Haiti, HTI
46.6906, 1927, Jan Average, Haiti, HTI
43.9261, 1927, Feb Average, Haiti, HTI
41.4004, 1927, Mar Average, Haiti, HTI
101.856, 1927, Apr Average, Haiti, HTI
178.021, 1927, May Average, Haiti, HTI
112.369, 1927, Jun Average, Haiti, HTI
183.477, 1927, Jul Average, Haiti, HTI
141.668, 1927, Aug Average, Haiti, HTI
139.258, 1927, Sep Average, Haiti, HTI
276.386, 1927, Oct Average, Haiti, HTI
102.119, 1927, Nov Average, Haiti, HTI
35.5034, 1927, Dec Average, Haiti, HTI
30.8128, 1928, Jan Average, Haiti, HTI
31.4816, 1928, Feb Average, Haiti, HTI
41.6353, 1928, Mar Average, Haiti, HTI
88.2301, 1928, Apr Average, Haiti, HTI
223.399, 1928, May Average, Haiti, HTI
123.262, 1928, Jun Average, Haiti, HTI
85.9882, 1928, Jul Average, Haiti, HTI
270.546, 1928, Aug Average, Haiti, HTI
181.018, 1928, Sep Average, Haiti, HTI
170.643, 1928, Oct Average, Haiti, HTI
108.717, 1928, Nov Average, Haiti, HTI
44.4744, 1928, Dec Average, Haiti, HTI
34.1262, 1929, Jan Average, Haiti, HTI
38.013, 1929, Feb Average, Haiti, HTI
50.3976, 1929, Mar Average, Haiti, HTI
81.4021, 1929, Apr Average, Haiti, HTI
162.028, 1929, May Average, Haiti, HTI
