Rainfall - (MM), Year, Statistics, Country, ISO3
198.709, 1921, May Average, Cambodia, KHM
179.923, 1921, Jun Average, Cambodia, KHM
272.223, 1921, Jul Average, Cambodia, KHM
179.676, 1921, Aug Average, Cambodia, KHM
371.493, 1921, Sep Average, Cambodia, KHM
107.142, 1921, Oct Average, Cambodia, KHM
7.78116, 1921, Nov Average, Cambodia, KHM
16.7446, 1921, Dec Average, Cambodia, KHM
10.0259, 1922, Jan Average, Cambodia, KHM
10.2002, 1922, Feb Average, Cambodia, KHM
53.7441, 1922, Mar Average, Cambodia, KHM
34.1983, 1922, Apr Average, Cambodia, KHM
93.9221, 1922, May Average, Cambodia, KHM
165.274, 1922, Jun Average, Cambodia, KHM
287.128, 1922, Jul Average, Cambodia, KHM
214.45, 1922, Aug Average, Cambodia, KHM
334.965, 1922, Sep Average, Cambodia, KHM
98.036, 1922, Oct Average, Cambodia, KHM
117.093, 1922, Nov Average, Cambodia, KHM
25.2072, 1922, Dec Average, Cambodia, KHM
12.1592, 1923, Jan Average, Cambodia, KHM
22.3227, 1923, Feb Average, Cambodia, KHM
74.0724, 1923, Mar Average, Cambodia, KHM
112.125, 1923, Apr Average, Cambodia, KHM
232.498, 1923, May Average, Cambodia, KHM
324.8, 1923, Jun Average, Cambodia, KHM
245.794, 1923, Jul Average, Cambodia, KHM
278.821, 1923, Aug Average, Cambodia, KHM
295.332, 1923, Sep Average, Cambodia, KHM
358.979, 1923, Oct Average, Cambodia, KHM
129.795, 1923, Nov Average, Cambodia, KHM
2.38033, 1923, Dec Average, Cambodia, KHM
26.9861, 1924, Jan Average, Cambodia, KHM
2.95031, 1924, Feb Average, Cambodia, KHM
60.9954, 1924, Mar Average, Cambodia, KHM
87.8445, 1924, Apr Average, Cambodia, KHM
189.992, 1924, May Average, Cambodia, KHM
293.302, 1924, Jun Average, Cambodia, KHM
309.987, 1924, Jul Average, Cambodia, KHM
299.157, 1924, Aug Average, Cambodia, KHM
212.274, 1924, Sep Average, Cambodia, KHM
286.647, 1924, Oct Average, Cambodia, KHM
13.5365, 1924, Nov Average, Cambodia, KHM
2.27764, 1924, Dec Average, Cambodia, KHM
9.90964, 1925, Jan Average, Cambodia, KHM
3.53233, 1925, Feb Average, Cambodia, KHM
146.566, 1925, Mar Average, Cambodia, KHM
91.6097, 1925, Apr Average, Cambodia, KHM
162.538, 1925, May Average, Cambodia, KHM
272.101, 1925, Jun Average, Cambodia, KHM
285.884, 1925, Jul Average, Cambodia, KHM
341.596, 1925, Aug Average, Cambodia, KHM
296.544, 1925, Sep Average, Cambodia, KHM
146.499, 1925, Oct Average, Cambodia, KHM
40.8801, 1925, Nov Average, Cambodia, KHM
21.761, 1925, Dec Average, Cambodia, KHM
3.09521, 1926, Jan Average, Cambodia, KHM
7.80289, 1926, Feb Average, Cambodia, KHM
44.5506, 1926, Mar Average, Cambodia, KHM
22.0125, 1926, Apr Average, Cambodia, KHM
119.037, 1926, May Average, Cambodia, KHM
261.484, 1926, Jun Average, Cambodia, KHM
307.196, 1926, Jul Average, Cambodia, KHM
382.038, 1926, Aug Average, Cambodia, KHM
429.691, 1926, Sep Average, Cambodia, KHM
253.555, 1926, Oct Average, Cambodia, KHM
58.0435, 1926, Nov Average, Cambodia, KHM
56.1027, 1926, Dec Average, Cambodia, KHM
13.2073, 1927, Jan Average, Cambodia, KHM
21.2357, 1927, Feb Average, Cambodia, KHM
23.9945, 1927, Mar Average, Cambodia, KHM
88.8911, 1927, Apr Average, Cambodia, KHM
190.224, 1927, May Average, Cambodia, KHM
253.41, 1927, Jun Average, Cambodia, KHM
280.235, 1927, Jul Average, Cambodia, KHM
202.873, 1927, Aug Average, Cambodia, KHM
161.125, 1927, Sep Average, Cambodia, KHM
270.99, 1927, Oct Average, Cambodia, KHM
24.7811, 1927, Nov Average, Cambodia, KHM
12.2977, 1927, Dec Average, Cambodia, KHM
1.84536, 1928, Jan Average, Cambodia, KHM
46.1631, 1928, Feb Average, Cambodia, KHM
37.0986, 1928, Mar Average, Cambodia, KHM
137.584, 1928, Apr Average, Cambodia, KHM
144.391, 1928, May Average, Cambodia, KHM
273.77, 1928, Jun Average, Cambodia, KHM
172.58, 1928, Jul Average, Cambodia, KHM
191.982, 1928, Aug Average, Cambodia, KHM
307.558, 1928, Sep Average, Cambodia, KHM
153.411, 1928, Oct Average, Cambodia, KHM
28.6089, 1928, Nov Average, Cambodia, KHM
3.59675, 1928, Dec Average, Cambodia, KHM
26.8483, 1929, Jan Average, Cambodia, KHM
34.9629, 1929, Feb Average, Cambodia, KHM
53.3676, 1929, Mar Average, Cambodia, KHM
87.6178, 1929, Apr Average, Cambodia, KHM
148.56, 1929, May Average, Cambodia, KHM
210.881, 1929, Jun Average, Cambodia, KHM
269.518, 1929, Jul Average, Cambodia, KHM
314.824, 1929, Aug Average, Cambodia, KHM
175.572, 1929, Sep Average, Cambodia, KHM
270.169, 1929, Oct Average, Cambodia, KHM
16.7399, 1929, Nov Average, Cambodia, KHM
69.1605, 1929, Dec Average, Cambodia, KHM
3.4281, 1930, Jan Average, Cambodia, KHM
27.0959, 1930, Feb Average, Cambodia, KHM
32.6767, 1930, Mar Average, Cambodia, KHM
64.9539, 1930, Apr Average, Cambodia, KHM
211.226, 1930, May Average, Cambodia, KHM
221.015, 1930, Jun Average, Cambodia, KHM
219.785, 1930, Jul Average, Cambodia, KHM
219.371, 1930, Aug Average, Cambodia, KHM
357.143, 1930, Sep Average, Cambodia, KHM
62.0575, 1930, Oct Average, Cambodia, KHM
156.776, 1930, Nov Average, Cambodia, KHM
20.5521, 1930, Dec Average, Cambodia, KHM
14.4298, 1931, Jan Average, Cambodia, KHM
30.3214, 1931, Feb Average, Cambodia, KHM
17.8792, 1931, Mar Average, Cambodia, KHM
74.606, 1931, Apr Average, Cambodia, KHM
154.837, 1931, May Average, Cambodia, KHM
203.618, 1931, Jun Average, Cambodia, KHM
275.382, 1931, Jul Average, Cambodia, KHM
361.267, 1931, Aug Average, Cambodia, KHM
236.611, 1931, Sep Average, Cambodia, KHM
195.996, 1931, Oct Average, Cambodia, KHM
25.7375, 1931, Nov Average, Cambodia, KHM
5.78275, 1931, Dec Average, Cambodia, KHM
2.3878, 1932, Jan Average, Cambodia, KHM
15.4134, 1932, Feb Average, Cambodia, KHM
22.0511, 1932, Mar Average, Cambodia, KHM
46.5746, 1932, Apr Average, Cambodia, KHM
114.185, 1932, May Average, Cambodia, KHM
186.267, 1932, Jun Average, Cambodia, KHM
313.074, 1932, Jul Average, Cambodia, KHM
159.047, 1932, Aug Average, Cambodia, KHM
275.673, 1932, Sep Average, Cambodia, KHM
388.277, 1932, Oct Average, Cambodia, KHM
63.7751, 1932, Nov Average, Cambodia, KHM
2.08076, 1932, Dec Average, Cambodia, KHM
12.9217, 1933, Jan Average, Cambodia, KHM
20.6688, 1933, Feb Average, Cambodia, KHM
10.1137, 1933, Mar Average, Cambodia, KHM
53.9903, 1933, Apr Average, Cambodia, KHM
92.6528, 1933, May Average, Cambodia, KHM
263.44, 1933, Jun Average, Cambodia, KHM
242.596, 1933, Jul Average, Cambodia, KHM
225.113, 1933, Aug Average, Cambodia, KHM
312.965, 1933, Sep Average, Cambodia, KHM
167.881, 1933, Oct Average, Cambodia, KHM
160.826, 1933, Nov Average, Cambodia, KHM
0.80284, 1933, Dec Average, Cambodia, KHM
1.18046, 1934, Jan Average, Cambodia, KHM
29.8637, 1934, Feb Average, Cambodia, KHM
75.9426, 1934, Mar Average, Cambodia, KHM
81.8264, 1934, Apr Average, Cambodia, KHM
116.69, 1934, May Average, Cambodia, KHM
200.035, 1934, Jun Average, Cambodia, KHM
242.283, 1934, Jul Average, Cambodia, KHM
338.315, 1934, Aug Average, Cambodia, KHM
303.631, 1934, Sep Average, Cambodia, KHM
121.151, 1934, Oct Average, Cambodia, KHM
110.863, 1934, Nov Average, Cambodia, KHM
39.8449, 1934, Dec Average, Cambodia, KHM
5.96647, 1935, Jan Average, Cambodia, KHM
27.4479, 1935, Feb Average, Cambodia, KHM
34.2905, 1935, Mar Average, Cambodia, KHM
85.8597, 1935, Apr Average, Cambodia, KHM
175.019, 1935, May Average, Cambodia, KHM
195.062, 1935, Jun Average, Cambodia, KHM
250.914, 1935, Jul Average, Cambodia, KHM
220.839, 1935, Aug Average, Cambodia, KHM
306.718, 1935, Sep Average, Cambodia, KHM
222.347, 1935, Oct Average, Cambodia, KHM
197.069, 1935, Nov Average, Cambodia, KHM
36.5674, 1935, Dec Average, Cambodia, KHM
6.7808, 1936, Jan Average, Cambodia, KHM
11.5439, 1936, Feb Average, Cambodia, KHM
54.6316, 1936, Mar Average, Cambodia, KHM
43.6534, 1936, Apr Average, Cambodia, KHM
144.277, 1936, May Average, Cambodia, KHM
286.751, 1936, Jun Average, Cambodia, KHM
218.494, 1936, Jul Average, Cambodia, KHM
284.156, 1936, Aug Average, Cambodia, KHM
229.739, 1936, Sep Average, Cambodia, KHM
