Rainfall - (MM), Year, Statistics, Country, ISO3
61.4603, 1940, Aug Average, Comoros, COM
4.81548, 1940, Sep Average, Comoros, COM
74.7676, 1940, Oct Average, Comoros, COM
31.8837, 1940, Nov Average, Comoros, COM
95.0331, 1940, Dec Average, Comoros, COM
558.63, 1941, Jan Average, Comoros, COM
171.585, 1941, Feb Average, Comoros, COM
149.99, 1941, Mar Average, Comoros, COM
82.3725, 1941, Apr Average, Comoros, COM
40.7911, 1941, May Average, Comoros, COM
244.857, 1941, Jun Average, Comoros, COM
115.314, 1941, Jul Average, Comoros, COM
43.8753, 1941, Aug Average, Comoros, COM
7.13173, 1941, Sep Average, Comoros, COM
50.3893, 1941, Oct Average, Comoros, COM
77.6512, 1941, Nov Average, Comoros, COM
82.0314, 1941, Dec Average, Comoros, COM
184.434, 1942, Jan Average, Comoros, COM
212.878, 1942, Feb Average, Comoros, COM
119.563, 1942, Mar Average, Comoros, COM
252.653, 1942, Apr Average, Comoros, COM
99.4735, 1942, May Average, Comoros, COM
73.4364, 1942, Jun Average, Comoros, COM
70.113, 1942, Jul Average, Comoros, COM
68.4142, 1942, Aug Average, Comoros, COM
55.1971, 1942, Sep Average, Comoros, COM
98.9411, 1942, Oct Average, Comoros, COM
20.552, 1942, Nov Average, Comoros, COM
235.293, 1942, Dec Average, Comoros, COM
468.122, 1943, Jan Average, Comoros, COM
127.94, 1943, Feb Average, Comoros, COM
103.734, 1943, Mar Average, Comoros, COM
154.575, 1943, Apr Average, Comoros, COM
150.499, 1943, May Average, Comoros, COM
191.479, 1943, Jun Average, Comoros, COM
76.836, 1943, Jul Average, Comoros, COM
61.9514, 1943, Aug Average, Comoros, COM
15.5029, 1943, Sep Average, Comoros, COM
25.5227, 1943, Oct Average, Comoros, COM
5.88281, 1943, Nov Average, Comoros, COM
81.8781, 1943, Dec Average, Comoros, COM
297.87, 1944, Jan Average, Comoros, COM
150.789, 1944, Feb Average, Comoros, COM
210.234, 1944, Mar Average, Comoros, COM
72.7174, 1944, Apr Average, Comoros, COM
89.058, 1944, May Average, Comoros, COM
80.6052, 1944, Jun Average, Comoros, COM
40.9598, 1944, Jul Average, Comoros, COM
73.9936, 1944, Aug Average, Comoros, COM
20.4942, 1944, Sep Average, Comoros, COM
13.6943, 1944, Oct Average, Comoros, COM
134.198, 1944, Nov Average, Comoros, COM
204.897, 1944, Dec Average, Comoros, COM
360.801, 1945, Jan Average, Comoros, COM
219.159, 1945, Feb Average, Comoros, COM
205.529, 1945, Mar Average, Comoros, COM
195.822, 1945, Apr Average, Comoros, COM
206.062, 1945, May Average, Comoros, COM
16.128, 1945, Jun Average, Comoros, COM
6.77001, 1945, Jul Average, Comoros, COM
10.1771, 1945, Aug Average, Comoros, COM
22.7403, 1945, Sep Average, Comoros, COM
4.26202, 1945, Oct Average, Comoros, COM
72.6282, 1945, Nov Average, Comoros, COM
149.863, 1945, Dec Average, Comoros, COM
253.883, 1946, Jan Average, Comoros, COM
39.3197, 1946, Feb Average, Comoros, COM
128.871, 1946, Mar Average, Comoros, COM
335.094, 1946, Apr Average, Comoros, COM
33.3598, 1946, May Average, Comoros, COM
36.5715, 1946, Jun Average, Comoros, COM
79.0332, 1946, Jul Average, Comoros, COM
76.9355, 1946, Aug Average, Comoros, COM
50.1877, 1946, Sep Average, Comoros, COM
39.5792, 1946, Oct Average, Comoros, COM
44.2804, 1946, Nov Average, Comoros, COM
228.597, 1946, Dec Average, Comoros, COM
232.533, 1947, Jan Average, Comoros, COM
264.474, 1947, Feb Average, Comoros, COM
335.345, 1947, Mar Average, Comoros, COM
136.971, 1947, Apr Average, Comoros, COM
70.4421, 1947, May Average, Comoros, COM
92.5242, 1947, Jun Average, Comoros, COM
8.85536, 1947, Jul Average, Comoros, COM
39.4713, 1947, Aug Average, Comoros, COM
71.9974, 1947, Sep Average, Comoros, COM
139.948, 1947, Oct Average, Comoros, COM
28.2003, 1947, Nov Average, Comoros, COM
126.598, 1947, Dec Average, Comoros, COM
273.593, 1948, Jan Average, Comoros, COM
148.271, 1948, Feb Average, Comoros, COM
305.521, 1948, Mar Average, Comoros, COM
141.384, 1948, Apr Average, Comoros, COM
76.3955, 1948, May Average, Comoros, COM
122.751, 1948, Jun Average, Comoros, COM
207.906, 1948, Jul Average, Comoros, COM
22.2558, 1948, Aug Average, Comoros, COM
66.2661, 1948, Sep Average, Comoros, COM
29.4707, 1948, Oct Average, Comoros, COM
75.917, 1948, Nov Average, Comoros, COM
141.395, 1948, Dec Average, Comoros, COM
197.37, 1949, Jan Average, Comoros, COM
297.175, 1949, Feb Average, Comoros, COM
213.637, 1949, Mar Average, Comoros, COM
137.31, 1949, Apr Average, Comoros, COM
161.944, 1949, May Average, Comoros, COM
110.314, 1949, Jun Average, Comoros, COM
107.466, 1949, Jul Average, Comoros, COM
72.1165, 1949, Aug Average, Comoros, COM
21.4496, 1949, Sep Average, Comoros, COM
37.3329, 1949, Oct Average, Comoros, COM
21.2657, 1949, Nov Average, Comoros, COM
133.168, 1949, Dec Average, Comoros, COM
292.539, 1950, Jan Average, Comoros, COM
315.593, 1950, Feb Average, Comoros, COM
214.3, 1950, Mar Average, Comoros, COM
112.068, 1950, Apr Average, Comoros, COM
45.486, 1950, May Average, Comoros, COM
112.049, 1950, Jun Average, Comoros, COM
50.2388, 1950, Jul Average, Comoros, COM
35.7437, 1950, Aug Average, Comoros, COM
7.26327, 1950, Sep Average, Comoros, COM
46.3841, 1950, Oct Average, Comoros, COM
77.5254, 1950, Nov Average, Comoros, COM
134.072, 1950, Dec Average, Comoros, COM
263.792, 1951, Jan Average, Comoros, COM
227.556, 1951, Feb Average, Comoros, COM
183.199, 1951, Mar Average, Comoros, COM
155.458, 1951, Apr Average, Comoros, COM
61.6821, 1951, May Average, Comoros, COM
63.6307, 1951, Jun Average, Comoros, COM
104.286, 1951, Jul Average, Comoros, COM
119.296, 1951, Aug Average, Comoros, COM
93.3851, 1951, Sep Average, Comoros, COM
16.0785, 1951, Oct Average, Comoros, COM
147.16, 1951, Nov Average, Comoros, COM
199.315, 1951, Dec Average, Comoros, COM
193.161, 1952, Jan Average, Comoros, COM
264.163, 1952, Feb Average, Comoros, COM
119.78, 1952, Mar Average, Comoros, COM
311.65, 1952, Apr Average, Comoros, COM
112.654, 1952, May Average, Comoros, COM
115.696, 1952, Jun Average, Comoros, COM
51.1658, 1952, Jul Average, Comoros, COM
123.868, 1952, Aug Average, Comoros, COM
25.4565, 1952, Sep Average, Comoros, COM
49.5699, 1952, Oct Average, Comoros, COM
37.0418, 1952, Nov Average, Comoros, COM
90.8833, 1952, Dec Average, Comoros, COM
