Rainfall - (MM), Year, Statistics, Country, ISO3
114.622, 1942, Feb Average, St. Lucia, LCA
45.2777, 1942, Mar Average, St. Lucia, LCA
171.255, 1942, Apr Average, St. Lucia, LCA
141.377, 1942, May Average, St. Lucia, LCA
155.422, 1942, Jun Average, St. Lucia, LCA
224.144, 1942, Jul Average, St. Lucia, LCA
153.588, 1942, Aug Average, St. Lucia, LCA
486.077, 1942, Sep Average, St. Lucia, LCA
262.1, 1942, Oct Average, St. Lucia, LCA
605.588, 1942, Nov Average, St. Lucia, LCA
123.777, 1942, Dec Average, St. Lucia, LCA
100.855, 1943, Jan Average, St. Lucia, LCA
67.5777, 1943, Feb Average, St. Lucia, LCA
101.1, 1943, Mar Average, St. Lucia, LCA
116.022, 1943, Apr Average, St. Lucia, LCA
126.855, 1943, May Average, St. Lucia, LCA
140.722, 1943, Jun Average, St. Lucia, LCA
178.199, 1943, Jul Average, St. Lucia, LCA
298.966, 1943, Aug Average, St. Lucia, LCA
209.922, 1943, Sep Average, St. Lucia, LCA
233.522, 1943, Oct Average, St. Lucia, LCA
229.477, 1943, Nov Average, St. Lucia, LCA
122.2, 1943, Dec Average, St. Lucia, LCA
96.0666, 1944, Jan Average, St. Lucia, LCA
107.411, 1944, Feb Average, St. Lucia, LCA
49.1222, 1944, Mar Average, St. Lucia, LCA
77.4666, 1944, Apr Average, St. Lucia, LCA
303.322, 1944, May Average, St. Lucia, LCA
159.688, 1944, Jun Average, St. Lucia, LCA
344.088, 1944, Jul Average, St. Lucia, LCA
137.566, 1944, Aug Average, St. Lucia, LCA
211.188, 1944, Sep Average, St. Lucia, LCA
318.222, 1944, Oct Average, St. Lucia, LCA
248.955, 1944, Nov Average, St. Lucia, LCA
157.144, 1944, Dec Average, St. Lucia, LCA
69.0333, 1945, Jan Average, St. Lucia, LCA
121.133, 1945, Feb Average, St. Lucia, LCA
59.9444, 1945, Mar Average, St. Lucia, LCA
238.911, 1945, Apr Average, St. Lucia, LCA
168.244, 1945, May Average, St. Lucia, LCA
124.922, 1945, Jun Average, St. Lucia, LCA
211.333, 1945, Jul Average, St. Lucia, LCA
260.811, 1945, Aug Average, St. Lucia, LCA
239.522, 1945, Sep Average, St. Lucia, LCA
270.288, 1945, Oct Average, St. Lucia, LCA
212.877, 1945, Nov Average, St. Lucia, LCA
131.733, 1945, Dec Average, St. Lucia, LCA
147.566, 1946, Jan Average, St. Lucia, LCA
68.5555, 1946, Feb Average, St. Lucia, LCA
35.1777, 1946, Mar Average, St. Lucia, LCA
79.2444, 1946, Apr Average, St. Lucia, LCA
250.722, 1946, May Average, St. Lucia, LCA
120.733, 1946, Jun Average, St. Lucia, LCA
170.977, 1946, Jul Average, St. Lucia, LCA
